Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
A034;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 95,0MM DIV METRO;M;13.5256;66.2;17.0;8.0;0.0;91.2
A034;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 95,0MM DIV METRO;M;13.5256;66.0;23.2;0.0;0.0;89.2
A035;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 150,0MM DIV METRO;M;0.0;107.5;29.0;13.0;0.0;149.5
A037;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 240,0MM 1KV DIV METRO;M;0.0;164.5;36.0;18.0;0.0;218.5
A038;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 95,0MM 1KV DIV METRO;M;13.5256;66.2;17.0;8.0;0.0;91.2
A038;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 95,0MM 1KV DIV METRO;M;13.5256;66.0;23.2;0.0;0.0;89.2
A022;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 70MM DIV METRO;M;10.1154;47.4;13.0;5.0;0.0;65.4
A022;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 70MM DIV METRO;M;10.1154;49.0;21.2;0.0;0.0;70.2
A039;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 35,0MM 15KV DIV METRO;M;5.5641;24.22;5.6;2.41;0.0;32.230000000000004
A039;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 35,0MM 15KV DIV METRO;M;5.5641;25.0;12.18;0.0;0.0;37.18
A001;CAM-DUPLEX;CABO ALUMINIO DUPLEX 1X1X10MM+10MM DIV METRO (NEUTRO ISOLADO);M;5.3205;0.0;0.0;0.0;0.0;0.0
A002;CAM-DUPLEX;CABO ALUMINIO DUPLEX 1X1X16MM+16MM DIV METRO (NEUTRO ISOLADO);M;7.3077;0.0;0.0;0.0;0.0;0.0
A003;CAM-DUPLEX;CABO ALUMINIO DUPLEX 1X1X25MM+25MM DIV METRO (NEUTRO ISOLADO);M;10.3205;0.0;0.0;0.0;0.0;0.0
A004;CAM-DUPLEX;CABO ALUMINIO DUPLEX 1X1X35MM+35MM DIV METRO (NEUTRO ISOLADO);M;13.7821;0.0;0.0;0.0;0.0;0.0
A040;CAM-DUPLEX;CABO ALUMINIO DUPLEX 1X1X10MM+10MM DIV METRO (NEUTRO NÚ);M;5.3205;0.0;0.0;0.0;0.0;0.0
A012;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X25MM+25MM DIV METRO (NEUTRO ISOLADO);M;6.3718;0.0;0.0;0.0;0.0;0.0
A014;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X50MM+50MM DIV METRO;M;7.3718;0.0;0.0;0.0;0.0;0.0
A015;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X70MM+70MM DIV METRO;M;10.1154;0.0;0.0;0.0;0.0;0.0
A016;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X95MM+95MM DIV METRO;M;13.5256;0.0;0.0;0.0;0.0;0.0
A025;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X120MM+120MM DIV METRO;M;0.0;0.0;0.0;0.0;0.0;0.0
A050;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X35MM+35MM DIV METRO (NEUTRO NÚ);M;5.5641;0.0;0.0;0.0;0.0;0.0
A053;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X150MM+120MM DIV METRO;M;0.0;0.0;0.0;0.0;0.0;0.0
A005;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X10MM+10MM DIV METRO (NEUTRO ISOLADO);M;3.6154;0.0;0.0;0.0;0.0;0.0
A006;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X16MM+16MM DIV METRO (NEUTRO ISOLADO);M;4.6923;0.0;0.0;0.0;0.0;0.0
A007;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X25MM+25MM DIV METRO (NEUTRO ISOLADO);M;6.3718;0.0;0.0;0.0;0.0;0.0
A051;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X70MM+70MM DIV METRO (NEUTRO ISOLADO);M;14.5128;0.0;0.0;0.0;0.0;0.0
A021;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 50MM DIV METRO;M;7.3718;33.5;8.0;3.1;0.0;44.6
A021;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 50MM DIV METRO;M;7.3718;35.0;17.0;0.0;0.0;52.0
A022T;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 70MM DIV METRO;M;10.1154;47.4;13.0;5.0;0.0;65.4
A022T;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 70MM DIV METRO;M;10.1154;49.0;21.2;0.0;0.0;70.2
A023;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 10MM VERMELHO DIV METRO;M;2.1538;7.8;2.27;1.02;0.0;11.09
A020;CAM-XLPE;NÃO UTILIZAR - CABO ALUMINIO XLPE 0,6/1KV UNIPOLAR 35MM DIV METRO;M;5.5641;24.22;5.6;2.41;0.0;32.230000000000004
A020;CAM-XLPE;NÃO UTILIZAR - CABO ALUMINIO XLPE 0,6/1KV UNIPOLAR 35MM DIV METRO;M;5.5641;25.0;12.18;0.0;0.0;37.18
A030;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 35MM DIV METRO;M;5.5641;24.22;5.6;2.41;0.0;32.230000000000004
A030;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 35MM DIV METRO;M;5.5641;25.0;12.18;0.0;0.0;37.18
1793;CAM-XLPE;CABO ALUMINIO EPR 12/20KV SINGELO 50,0MM DIV METRO (BOBINA);M;7.3718;33.5;8.0;3.1;0.0;44.6
1793;CAM-XLPE;CABO ALUMINIO EPR 12/20KV SINGELO 50,0MM DIV METRO (BOBINA);M;7.3718;35.0;17.0;0.0;0.0;52.0
A031;CAM-XLPE;NAO UTILIZAR CABO ALUMINIO EPR SINGELO 50,0MM DIV METRO (BOBINA);M;7.3718;33.5;8.0;3.1;0.0;44.6
A031;CAM-XLPE;NAO UTILIZAR CABO ALUMINIO EPR SINGELO 50,0MM DIV METRO (BOBINA);M;7.3718;35.0;17.0;0.0;0.0;52.0
A032;CAM-XLPE;NAO UTILIZAR CABO ALUMINIO EPR SINGELO 70,0MM 1KV 90º METRO (BOBINA);M;10.1154;47.4;13.0;5.0;0.0;65.4
A032;CAM-XLPE;NAO UTILIZAR CABO ALUMINIO EPR SINGELO 70,0MM 1KV 90º METRO (BOBINA);M;10.1154;49.0;21.2;0.0;0.0;70.2
A033;CAM-XLPE;CABO ALUMINIO XLPE 06/1KV SINGELO 185,0MM DIV METRO;M;0.0;130.0;27.0;13.0;0.0;170.0
A052;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 10MM PRETO DIV METRO;M;2.1538;7.8;2.27;1.02;0.0;11.09
A019;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 25MM DIV METRO;M;4.1795;17.7;5.54;2.23;0.0;25.47
A019;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 25MM DIV METRO;M;4.1795;17.5;9.3;0.0;0.0;26.8
A026;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 16MM DIV METRO;M;2.9872;11.9;3.1;1.52;0.0;16.52
A026;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 16MM DIV METRO;M;2.9872;11.9;6.5;0.0;0.0;18.4
A0222;CAM-XLPE;CABO AL SINGELO 70MM XLPE NEUTRO ISOLADO;M;0.0;47.4;13.0;5.0;0.0;65.4
A0222;CAM-XLPE;CABO AL SINGELO 70MM XLPE NEUTRO ISOLADO;M;0.0;49.0;21.2;0.0;0.0;70.2
A028;CAM-XLPE;CABO ALUMINIO XLPE 0,6/1KV SINGELO 120,0MM DIV METRO;M;0.0;86.0;10.5;6.0;0.0;102.5
1644;CAM-XLPE;CABO ALUMINIO EPR 12/20KV SINGELO 50MM DIV METRO;M;7.3718;33.5;8.0;3.1;0.0;44.6
1644;CAM-XLPE;CABO ALUMINIO EPR 12/20KV SINGELO 50MM DIV METRO;M;7.3718;35.0;17.0;0.0;0.0;52.0
A029;CAM-XLPE;CABO ALUMINIO EPR 12/20KV SINGELO 50,0MM DIV METRO (BOBINA);M;7.3718;33.5;8.0;3.1;0.0;44.6
A029;CAM-XLPE;CABO ALUMINIO EPR 12/20KV SINGELO 50,0MM DIV METRO (BOBINA);M;7.3718;35.0;17.0;0.0;0.0;52.0
A041;CAM-DUPLEX;CABO ALUMINIO DUPLEX 1X1X16MM+16MM DIV METRO (NEUTRO NÚ);M;7.3077;0.0;0.0;0.0;0.0;0.0
A042;CAM-DUPLEX;CABO ALUMINIO DUPLEX 1X1X25MM+25MM DIV METRO (NEUTRO NÚ);M;10.3205;0.0;0.0;0.0;0.0;0.0
A043;CAM-DUPLEX;CABO ALUMINIO DUPLEX 1X1X35MM+35MM DIV METRO (NEUTRO NÚ);M;13.7821;0.0;0.0;0.0;0.0;0.0
A013;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X35MM+35MM DIV METRO (NEUTRO ISOLADO);M;8.2692;0.0;0.0;0.0;0.0;0.0
A010;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X10MM+10MM DIV METRO;M;2.1538;0.0;0.0;0.0;0.0;0.0
A011;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X16MM+16MM DIV METRO (NEUTRO ISOLADO);M;4.6923;0.0;0.0;0.0;0.0;0.0
A027;CAM-QUADRUPLEX;ALUMINIO UNIPOLAR XLPE ISOLACAO DE 1KV 25MM NEUTRO ISOLADO;M;6.3718;17.7;5.54;2.23;0.0;25.47
A027;CAM-QUADRUPLEX;ALUMINIO UNIPOLAR XLPE ISOLACAO DE 1KV 25MM NEUTRO ISOLADO;M;6.3718;17.5;9.3;0.0;0.0;26.8
1752;CAM-QUADRUPLEX;CABO ALUMINIO XLPE 0,6/1KV UNIPOLAR 10MM DIV METRO;M;2.1538;7.8;2.27;1.02;0.0;11.09
1962;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X120MM+120MM DIV METRO;M;0.0;0.0;0.0;0.0;0.0;0.0
A036;CAM-QUADRUPLEX;CABO ALUMINIO XLPE 0,6/1KV QUADRUPLEX 3X1X120+70MM DIV METRO;M;10.1154;0.0;0.0;0.0;0.0;0.0
A048;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X16MM+16MM DIV METRO (NEUTRO NÚ);M;2.9872;0.0;0.0;0.0;0.0;0.0
A049;CAM-QUADRUPLEX;CABO ALUMINIO QUADRUPLEX 3X1X25MM+25MM DIV METRO (NEUTRO NÚ);M;4.1795;0.0;0.0;0.0;0.0;0.0
A008;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X35MM+35MM DIV METRO (NEUTRO ISOLADO);M;8.2692;0.0;0.0;0.0;0.0;0.0
A009;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X50MM+50MM DIV METRO;M;7.3718;0.0;0.0;0.0;0.0;0.0
A044;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X10MM+10MM DIV METRO (NEUTRO NÚ);M;2.1538;0.0;0.0;0.0;0.0;0.0
A045;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X16MM+16MM DIV METRO (NEUTRO NÚ);M;2.9872;0.0;0.0;0.0;0.0;0.0
A046;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X25MM+25MM DIV METRO (NEUTRO NÚ);M;4.1795;0.0;0.0;0.0;0.0;0.0
A047;CAM-TRIPLEX;CABO ALUMINIO TRIPLEX 2X1X35MM+35MM DIV METRO (NEUTRO NÚ);M;5.5641;0.0;0.0;0.0;0.0;0.0
2860;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² VERMELHO 1 X 50 MM;M;37.5259;0.0;0.0;0.0;0.0;0.0
2861;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² AMARELO 1 X 50 MM;M;37.5259;0.0;0.0;0.0;0.0;0.0
2862;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² AZUL 1 X 50 MM;M;37.5259;0.0;0.0;0.0;0.0;0.0
2863;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² VERDE 1 X 50 MM;M;37.5259;0.0;0.0;0.0;0.0;0.0
2864;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² BRANCO 1 X 50 MM;M;37.5259;0.0;0.0;0.0;0.0;0.0
2865;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° 1 X 50 MM² MARROM 1 X 50 MM;M;37.5259;0.0;0.0;0.0;0.0;0.0
2923;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX PRETO 1 X 16 MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2923;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX PRETO 1 X 16 MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2923;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX PRETO 1 X 16 MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2924;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX VERMELHO 1 X 16 MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2924;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX VERMELHO 1 X 16 MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2924;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX VERMELHO 1 X 16 MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2925;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX AMARELO 1 X 16 MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2925;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX AMARELO 1 X 16 MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2925;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX AMARELO 1 X 16 MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2953;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR PRETO 1 X 25 MM;M;20.1396;17.7;5.54;2.23;0.0;25.47
2953;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR PRETO 1 X 25 MM;M;20.1396;17.5;9.3;0.0;0.0;26.8
2954;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR VERMELHO 1 X 25 MM;M;20.1396;17.7;5.54;2.23;0.0;25.47
2954;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR VERMELHO 1 X 25 MM;M;20.1396;17.5;9.3;0.0;0.0;26.8
3003;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V 10,0MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
3003;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V 10,0MM;M;0.0;4.62;3.8;0.0;0.025;8.445
3003;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V 10,0MM;M;0.0;5.5;3.6;0.0;0.025;9.125
3020;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V VERMELHO 10,0MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
3020;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V VERMELHO 10,0MM;M;0.0;4.62;3.8;0.0;0.025;8.445
3020;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V VERMELHO 10,0MM;M;0.0;5.5;3.6;0.0;0.025;9.125
3021;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V AMARELO 10,0MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
